hand_rank_tuple,position,hand_type,primary_rank,win_rate,win_points,positive_ev,higher_types_loss_ev,same_type_loss_ev,total_negative_ev,final_ev,extrapolated
"(11, 6)",middle,6-card Straight Flush,6,1.0,16,16.0,0.0,0.0,0.0,16.0,True
"(11, 8)",middle,6-card Straight Flush,8,1.0,16,16.0,0.0,0.0,0.0,16.0,True
"(11, 9)",middle,6-card Straight Flush,9,1.0,16,16.0,0.0,0.0,0.0,16.0,True
"(11, 10)",middle,6-card Straight Flush,10,1.0,16,16.0,0.0,0.0,0.0,16.0,True
"(11, 11)",middle,6-card Straight Flush,11,1.0,16,16.0,0.0,0.0,0.0,16.0,True
"(11, 12)",middle,6-card Straight Flush,12,1.0,16,16.0,0.0,0.0,0.0,16.0,True
"(11, 13)",middle,6-card Straight Flush,13,1.0,16,16.0,0.0,0.0,0.0,16.0,True
"(11, 14)",middle,6-card Straight Flush,14,1.0,16,16.0,0.0,0.0,0.0,16.0,True
"(14, 3)",back,7 of a Kind,3,1.0,14,14.0,0.0,0.0,0.019266666666666765,13.980733333333333,True
"(14, 4)",back,7 of a Kind,4,1.0,14,14.0,0.0,0.0,0.019266666666666765,13.980733333333333,True
"(14, 5)",back,7 of a Kind,5,1.0,14,14.0,0.0,0.0,0.019266666666666765,13.980733333333333,True
"(14, 6)",back,7 of a Kind,6,1.0,14,14.0,0.0,0.0,0.019266666666666765,13.980733333333333,True
"(14, 7)",back,7 of a Kind,7,1.0,14,14.0,0.0,0.0,0.019266666666666765,13.980733333333333,True
"(14, 8)",back,7 of a Kind,8,1.0,14,14.0,0.0,0.0,0.019266666666666765,13.980733333333333,True
"(14, 9)",back,7 of a Kind,9,1.0,14,14.0,0.0,0.0,0.019266666666666765,13.980733333333333,True
"(14, 12)",back,7 of a Kind,12,1.0,14,14.0,0.0,0.0,0.019266666666666765,13.980733333333333,True
"(14, 13)",back,7 of a Kind,13,1.0,14,14.0,0.0,0.0,0.019266666666666765,13.980733333333333,True
"(14, 14)",back,7 of a Kind,14,1.0,14,14.0,0.0,0.0,0.019266666666666765,13.980733333333333,True
"(13, 2)",back,7-card Straight Flush,2,0.9990039184982763,11,10.98904310348104,0.0,0.0,0.05126110083639901,10.93778200264464,True
"(13, 3)",back,7-card Straight Flush,3,0.9990242442909315,11,10.989266687200246,0.0,0.0,0.05126214379778027,10.938004543402466,True
"(13, 4)",back,7-card Straight Flush,4,0.9990508840183352,11,10.989559724201687,0.0,0.0,0.05126351074112101,10.938296213460566,True
"(13, 5)",back,7-card Straight Flush,5,0.9990872872147771,11,10.989960159362548,0.0,0.0,0.05126537866965286,10.938694780692895,True
"(13, 6)",back,7-card Straight Flush,6,0.9991400418035234,11,10.990540459838758,0.0,0.0,0.05126808562429375,10.939272374214465,True
"(13, 7)",back,7-card Straight Flush,7,0.9992238392238392,11,10.991462231462231,0.0,0.0,0.051272385455288116,10.940189846006943,True
"(16, 2)",back,8 of a Kind,2,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 3)",back,8 of a Kind,3,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 4)",back,8 of a Kind,4,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 5)",back,8 of a Kind,5,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 6)",back,8 of a Kind,6,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 7)",back,8 of a Kind,7,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 9)",back,8 of a Kind,9,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 10)",back,8 of a Kind,10,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 11)",back,8 of a Kind,11,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 12)",back,8 of a Kind,12,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 13)",back,8 of a Kind,13,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(16, 14)",back,8 of a Kind,14,1.0,18,18.0,0.0,0.0,0.0,18.0,True
"(15, 2)",back,8-card Straight Flush,2,1.0,14,14.0,0.0,0.0,0.008688888888887192,13.991311111111113,True
"(15, 3)",back,8-card Straight Flush,3,1.0,14,14.0,0.0,0.0,0.008688888888887192,13.991311111111113,True
"(15, 4)",back,8-card Straight Flush,4,1.0,14,14.0,0.0,0.0,0.008688888888887192,13.991311111111113,True
"(15, 5)",back,8-card Straight Flush,5,1.0,14,14.0,0.0,0.0,0.008688888888887192,13.991311111111113,True
"(15, 6)",back,8-card Straight Flush,6,1.0,14,14.0,0.0,0.0,0.008688888888887192,13.991311111111113,True
"(15, 7)",back,8-card Straight Flush,7,1.0,14,14.0,0.0,0.0,0.008688888888887192,13.991311111111113,True
"(15, 8)",back,8-card Straight Flush,8,1.0,14,14.0,0.0,0.0,0.008688888888887192,13.991311111111113,True
"(6, 2)",front,Flush,2,0.7862043667903574,4,3.1448174671614297,0.0,0.0,0.7449358673437674,2.3998815998176624,True
"(6, 2)",middle,Flush,2,0.2511759307238667,1,0.2511759307238667,0.0,0.0,1.5210927795065845,-1.2699168487827177,True
"(6, 2)",back,Flush,2,0.02246126234828166,1,0.02246126234828166,0.0,0.0,2.9566026789773874,-2.9341414166291058,True
"(6, 3)",front,Flush,3,0.783824267436189,4,3.135297069744756,0.0,0.0,0.7426807013186787,2.3926163684260775,True
"(6, 3)",middle,Flush,3,0.2463040019710037,1,0.2463040019710037,0.0,0.0,1.4915889348233236,-1.24528493285232,True
"(6, 3)",back,Flush,3,0.021013119801687363,1,0.021013119801687363,0.0,0.0,2.76598195310668,-2.7449688333049926,True
"(6, 4)",front,Flush,4,0.7809349798494499,4,3.1237399193977997,0.0,0.0,0.739943074760816,2.3837968446369837,True
"(6, 4)",back,Flush,4,0.01889374021739883,1,0.01889374021739883,0.0,0.0,2.487005497575594,-2.468111757358195,True
"(8, 9)",front,Four of a Kind,9,1.0,12,12.0,0.0,0.0,0.002960000000001628,11.997039999999998,True
"(8, 10)",front,Four of a Kind,10,1.0,12,12.0,0.0,0.0,0.002960000000001628,11.997039999999998,True
"(8, 14)",front,Four of a Kind,14,1.0,12,12.0,0.0,0.0,0.002960000000001628,11.997039999999998,True
"(5, 2, 3)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 3)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 3)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 4)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 4)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 4)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 5)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 5)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 5)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 6)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 6)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 6)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 7)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 7)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 7)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 8)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 8)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 8)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 9)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 9)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 9)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 10)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 10)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 10)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 11)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 11)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 11)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 12)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 12)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 12)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 13)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 13)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 13)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 2, 14)",front,Straight,2,0.6104712887115983,4,2.441885154846393,0.0,0.0,1.4264700401413464,1.0154151147050468,True
"(5, 2, 14)",middle,Straight,2,0.10500758376490439,1,0.10500758376490439,0.0,0.0,1.6639436448371094,-1.558936061072205,True
"(5, 2, 14)",back,Straight,2,0.0002932710326351307,1,0.0002932710326351307,0.0,0.0,0.2434677458730328,-0.24317447484039767,True
"(5, 3, 2)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 2)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 2)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 4)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 4)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 4)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 5)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 5)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 5)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 6)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 6)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 6)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 7)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 7)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 7)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 8)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 8)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 8)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 9)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 9)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 9)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 10)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 10)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 10)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 11)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 11)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 11)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 12)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 12)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 12)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 13)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 13)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 13)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 3, 14)",front,Straight,3,0.6077663938145267,4,2.4310655752581067,0.0,0.0,1.42014959296594,1.0109159822921667,True
"(5, 3, 14)",middle,Straight,3,0.10366670362736129,1,0.10366670362736129,0.0,0.0,1.6426961415296497,-1.5390294379022884,True
"(5, 3, 14)",back,Straight,3,0.0002838875387503418,1,0.0002838875387503418,0.0,0.0,0.23567775691975873,-0.2353938693810084,True
"(5, 4, 2)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 2)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 2)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 3)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 3)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 3)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 5)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 5)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 5)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 6)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 6)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 6)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 7)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 7)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 7)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 8)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 8)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 8)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 9)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 9)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 9)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 10)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 10)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 10)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 11)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 11)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 11)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 12)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 12)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 12)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 13)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 13)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 13)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 4, 14)",front,Straight,4,0.6040708821020668,4,2.4162835284082673,0.0,0.0,1.411514401044071,1.0047691273641963,True
"(5, 4, 14)",middle,Straight,4,0.10181593634730407,1,0.10181593634730407,0.0,0.0,1.6133689982576138,-1.5115530619103097,True
"(5, 4, 14)",back,Straight,4,0.00027224627484449826,1,0.00027224627484449826,0.0,0.0,0.22601341245040557,-0.22574116617556106,True
"(5, 5, 2)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 2)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 2)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 3)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 3)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 3)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 4)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 4)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 4)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 6)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 6)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 6)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 7)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 7)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 7)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 8)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 8)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 8)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 9)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 9)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 9)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 10)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 10)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 10)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 11)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 11)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 11)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 12)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 12)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 12)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 13)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 13)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 13)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 5, 14)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,1.3987001261687029,0.9956474437492048,True
"(5, 5, 14)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,1.5690133436363984,-1.4699965886991957,True
"(5, 5, 14)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.21364381015599068,-0.21338646378513618,True
"(5, 6, 2)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,1.3761891325802673,0.9796232704448281,True
"(5, 6, 2)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,1.487555848287243,-1.3936796849756619,True
"(5, 6, 2)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.19708790300358225,-0.19685049918392436,True
"(5, 6, 3)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,1.3761891325802673,0.9796232704448281,True
"(5, 6, 3)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,1.487555848287243,-1.3936796849756619,True
"(5, 6, 3)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.19708790300358225,-0.19685049918392436,True
"(5, 6, 4)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,1.3761891325802673,0.9796232704448281,True
"(5, 6, 4)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,1.487555848287243,-1.3936796849756619,True
"(5, 6, 4)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.19708790300358225,-0.19685049918392436,True
"(5, 6, 5)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.19708790300358225,-0.19685049918392436,True
"(5, 6, 7)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,1.3761891325802673,0.9796232704448281,True
"(5, 6, 7)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,1.487555848287243,-1.3936796849756619,True
"(5, 6, 7)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.19708790300358225,-0.19685049918392436,True
"(5, 6, 8)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,1.3761891325802673,0.9796232704448281,True
